6
6
6
6
6
6
6
12
20
20
20
20
66
66
66
117
305
305
305
333
333
333
333
675
675
676
676
678
678
678
1086
1086
1121
1121
1123
1141
1141
1141
1141
1142
1142
1142
1142
1152
1152
1152
1152
1182
1182
1192
1225
1225
1227
1227
1227
1227
1229
1229
1246
1246
