5
5
13
19
19
19
19
65
65
65
66
66
140
214
343
741
741
741
741
742
742
742
742
743
743
743
959
1079
1079
1079
1079
1086
1086
1086
1086
1097
1097
1129
1146
1152
1152
1152
1152
1156
1182
1182
1182
1184
1197
1225
1225
1225
1225
1231
1231
1231
1231
1264
1264
1264
